customer_id,payment_method,review_rating,season,product_id
1477,Credit Card,4.1,Fall,14318
1478,PayPal,4.3,Summer,7291
1479,Venmo,4.2,Summer,17309
1480,Bank Transfer,4.0,Spring,7328
1481,Cash,3.6,Fall,7993
1482,PayPal,3.3,Spring,3677
1483,Bank Transfer,4.1,Spring,24836
1484,Debit Card,4.7,Summer,18
1485,Venmo,4.4,Summer,5591
1486,Cash,3.4,Spring,4254
1487,Venmo,5.0,Spring,14597
1488,PayPal,4.6,Summer,2032
1489,Credit Card,4.0,Winter,21216
1490,Venmo,4.1,Summer,4104
1491,Venmo,4.9,Spring,22412
1492,Bank Transfer,2.7,Summer,4913
1493,Venmo,4.5,Summer,19219
1494,Credit Card,2.7,Fall,2053
1495,Bank Transfer,3.0,Spring,15889
1496,PayPal,4.5,Winter,13449
1497,Venmo,5.0,Winter,23211
1498,Debit Card,3.8,Spring,9896
1499,Venmo,3.1,Summer,3977
1500,Credit Card,3.4,Fall,3283
1501,Debit Card,4.8,Summer,2834
1502,Debit Card,2.7,Spring,14314
1503,Cash,3.2,Summer,9603
1504,Cash,3.9,Fall,1769
1505,Bank Transfer,4.2,Winter,23093
1506,Cash,3.0,Summer,7985
1507,PayPal,3.0,Fall,7759
1508,Venmo,3.7,Winter,23996
1509,Cash,4.4,Spring,16820
1510,Debit Card,4.6,Summer,12788
1511,Venmo,3.0,Fall,15714
1512,Credit Card,3.6,Winter,16748
1513,PayPal,3.9,Winter,19869
1514,Cash,4.1,Spring,10779
1515,Venmo,3.9,Winter,21089
1516,Cash,3.9,Fall,7199
1517,Bank Transfer,4.5,Winter,25107
1518,Cash,3.4,Spring,6293
1519,Venmo,4.1,Winter,6774
1520,PayPal,4.9,Fall,1682
1521,Cash,4.4,Summer,1495
1522,Bank Transfer,2.7,Summer,19457
1523,Debit Card,4.8,Spring,18953
1524,Debit Card,3.3,Summer,3973
1525,Cash,4.4,Summer,24776
1526,Cash,4.6,Winter,6302
1527,PayPal,3.1,Summer,6972
1528,Debit Card,4.5,Fall,1912
1529,Venmo,4.0,Spring,18951
1530,Credit Card,3.1,Winter,5611
1531,Bank Transfer,3.9,Spring,15554
1532,PayPal,4.5,Spring,18219
1533,PayPal,4.4,Winter,23740
1534,Bank Transfer,3.6,Summer,2602
1535,Venmo,3.4,Summer,3939
1536,Venmo,4.0,Fall,6493
1537,Cash,2.6,Summer,19941
1538,Venmo,3.2,Spring,12333
1539,Venmo,3.2,Fall,18915
1540,Cash,5.0,Spring,13375
1541,Bank Transfer,2.9,Winter,771
1542,Cash,2.9,Winter,23321
1543,PayPal,3.5,Winter,17726
1544,Venmo,4.0,Fall,17841
1545,Debit Card,3.9,Spring,17755
1546,Bank Transfer,4.9,Winter,12079
1547,Bank Transfer,3.8,Summer,19268
1548,Cash,3.5,Summer,12942
1549,Bank Transfer,3.7,Summer,24185
1550,Debit Card,2.9,Spring,3360
1551,Bank Transfer,2.8,Summer,4082
1552,Credit Card,3.7,Summer,22777
1553,Credit Card,3.0,Spring,12394
1554,Debit Card,4.8,Spring,23198
1555,Cash,2.7,Winter,23087
1556,Cash,4.5,Winter,22376
1557,Credit Card,2.7,Fall,23863
1558,PayPal,3.5,Fall,15260
1559,Credit Card,3.5,Fall,13855
1560,PayPal,4.5,Fall,10557
1561,Debit Card,3.8,Winter,14770
1562,Bank Transfer,3.8,Summer,11839
1563,Venmo,3.2,Winter,6691
1564,Cash,4.3,Fall,17886
1565,Debit Card,4.5,Summer,11988
1566,PayPal,4.2,Fall,22341
1567,Cash,3.0,Winter,10944
1568,Cash,4.1,Spring,1174
1569,Debit Card,4.6,Spring,17851
1570,Debit Card,2.9,Summer,4075
1571,Bank Transfer,4.8,Winter,20363
1572,Bank Transfer,4.5,Winter,5948
1573,Debit Card,3.4,Summer,20099
1574,Debit Card,4.3,Summer,22667
1575,PayPal,4.2,Spring,16742
1576,Cash,3.6,Spring,301
1577,PayPal,3.7,Spring,7142
1578,Venmo,4.0,Spring,10323
1579,PayPal,4.9,Winter,21947
1580,Bank Transfer,3.1,Summer,11002
1581,Cash,3.7,Summer,18239
1582,Cash,4.2,Fall,21224
1583,Cash,2.5,Spring,5589
1584,Venmo,4.3,Summer,15434
1585,Credit Card,3.1,Spring,20922
1586,Debit Card,3.0,Fall,19340
1587,Bank Transfer,4.0,Fall,24489
1588,Credit Card,3.5,Summer,14854
1589,Venmo,3.2,Winter,19855
1590,Cash,2.7,Summer,13505
1591,PayPal,3.0,Winter,2851
1592,PayPal,2.9,Winter,24806
1593,Bank Transfer,3.3,Summer,24669
1594,Bank Transfer,4.9,Spring,16908
1595,Cash,3.7,Summer,22982
1596,Debit Card,3.5,Spring,12337
1597,Debit Card,4.7,Fall,21545
1598,Bank Transfer,2.6,Winter,2245
1599,Venmo,4.1,Fall,14295
1600,Debit Card,2.8,Winter,14204
1601,PayPal,4.7,Spring,17677
1602,Credit Card,2.9,Spring,24405
1603,Venmo,2.8,Winter,17725
1604,Debit Card,4.3,Summer,1487
1605,Credit Card,4.8,Summer,3571
1606,Credit Card,3.4,Winter,4388
1607,PayPal,4.3,Spring,183
1608,Debit Card,2.7,Fall,6108
1609,Bank Transfer,4.6,Fall,424
1610,Venmo,4.1,Fall,25130
1611,PayPal,3.4,Spring,6855
1612,Debit Card,4.5,Winter,17596
1613,Venmo,4.4,Summer,23268
1614,Credit Card,4.0,Summer,15861
1615,Cash,3.4,Summer,2870
1616,Cash,3.2,Fall,37
1617,Cash,3.4,Spring,20789
1618,Credit Card,4.3,Winter,19650
1619,Debit Card,5.0,Summer,12060
1620,Venmo,3.5,Winter,20095
1621,PayPal,3.1,Winter,3966
1622,Debit Card,3.9,Summer,805
1623,Bank Transfer,4.0,Winter,6985
1624,Debit Card,3.5,Summer,2083
1625,PayPal,3.6,Winter,9440
1626,PayPal,3.0,Winter,2721
1627,Credit Card,2.6,Summer,15088
1628,Credit Card,2.9,Winter,10267
1629,Cash,3.1,Winter,8205
1630,Venmo,3.3,Spring,2284
1631,Venmo,2.9,Summer,6664
1632,Bank Transfer,3.9,Summer,21413
1633,Debit Card,4.7,Summer,16967
1634,Debit Card,4.4,Spring,19280
1635,Cash,3.6,Summer,21772
1636,Cash,3.2,Summer,2950
1637,Cash,4.0,Fall,15955
1638,Venmo,3.5,Spring,4169
1639,Venmo,4.6,Spring,8703
1640,PayPal,3.3,Summer,17819
1641,PayPal,4.0,Spring,1920
1642,Bank Transfer,3.4,Summer,17456
1643,PayPal,4.2,Spring,6593
1644,PayPal,3.9,Summer,14021
1645,Debit Card,3.9,Summer,1276
1646,Venmo,2.8,Summer,19590
1647,Bank Transfer,3.7,Summer,5993
1648,Debit Card,4.9,Summer,12978
1649,Credit Card,2.6,Summer,6148
1650,Credit Card,4.9,Summer,22239
1651,Credit Card,3.4,Winter,16237
1652,Debit Card,3.9,Winter,21492
1653,Bank Transfer,4.0,Summer,14930
1654,Debit Card,3.0,Winter,22981
1655,Credit Card,2.6,Spring,17985
1656,PayPal,3.2,Spring,23552
1657,PayPal,2.6,Spring,16655
1658,Debit Card,3.2,Spring,8652
1659,Cash,4.1,Spring,11945
1660,Venmo,3.9,Fall,6879
1661,Venmo,4.1,Winter,2187
1662,Debit Card,2.7,Summer,5842
1663,Debit Card,4.6,Winter,12158
1664,Cash,3.5,Summer,16989
1665,PayPal,5.0,Spring,23636
1666,Venmo,3.4,Fall,21715
1667,PayPal,3.1,Summer,11873
1668,Bank Transfer,3.4,Winter,23975
1669,Debit Card,4.0,Summer,20987
1670,Bank Transfer,2.7,Winter,15105
1671,Cash,3.6,Fall,13066
1672,Bank Transfer,4.0,Winter,21726
1673,Venmo,3.8,Fall,1913
1674,Venmo,3.4,Fall,19707
1675,Debit Card,3.2,Winter,4953
1676,Credit Card,4.7,Spring,19857
1677,Bank Transfer,3.1,Winter,20487
1678,Debit Card,3.3,Summer,24271
1679,Venmo,4.8,Summer,15365
1680,Debit Card,4.5,Fall,6457
1681,Credit Card,3.4,Summer,23662
1682,Credit Card,3.7,Winter,2787
1683,Credit Card,4.9,Fall,1392
1684,Venmo,3.5,Spring,3874
1685,PayPal,4.6,Spring,6014
1686,PayPal,4.6,Winter,10051
1687,Cash,4.2,Fall,23109
1688,PayPal,3.7,Winter,18247
1689,Venmo,3.0,Winter,1282
1690,Bank Transfer,4.6,Winter,21177
1691,Cash,3.2,Summer,5914
1692,Cash,3.5,Summer,20149
1693,Cash,2.6,Winter,21635
1694,Bank Transfer,4.9,Fall,4452
1695,Debit Card,2.7,Summer,1292
1696,PayPal,4.7,Fall,14525
1697,Credit Card,4.0,Spring,2686
1698,Credit Card,3.5,Fall,6271
1699,Bank Transfer,4.8,Winter,9674
1700,Debit Card,4.0,Spring,20334
1701,Bank Transfer,4.1,Fall,2792
1702,Debit Card,3.8,Winter,10817
1703,Bank Transfer,5.0,Summer,21755
1704,Bank Transfer,4.0,Spring,15878
1705,Cash,3.9,Summer,23683
1706,Venmo,3.4,Summer,17962
1707,Venmo,3.0,Spring,1411
1708,Cash,4.9,Fall,8480
1709,Credit Card,3.2,Spring,24020
1710,Bank Transfer,3.8,Winter,18197
1711,Credit Card,3.8,Fall,16406
1712,Credit Card,4.7,Spring,12285
1713,Cash,3.8,Fall,17365
1714,PayPal,4.6,Winter,1844
1715,Cash,4.4,Summer,24892
1716,PayPal,3.4,Spring,24719
1717,Cash,4.7,Winter,9131
1718,Debit Card,2.9,Summer,22336
1719,PayPal,3.4,Winter,1326
1720,Venmo,3.2,Winter,11466
1721,Debit Card,2.8,Winter,12316
1722,Credit Card,4.3,Spring,3038
1723,Cash,3.3,Summer,529
1724,PayPal,3.3,Spring,24152
1725,PayPal,3.3,Winter,1486
1726,Venmo,3.0,Spring,2306
1727,Debit Card,2.8,Summer,5338
1728,PayPal,4.0,Spring,3546
1729,Debit Card,4.3,Fall,6219
1730,Venmo,3.8,Winter,23981
1731,Credit Card,4.2,Fall,24066
1732,Cash,3.1,Fall,22912
1733,Cash,2.6,Winter,25116
1734,Credit Card,3.4,Summer,9302
1735,PayPal,3.1,Spring,2132
1736,Venmo,3.6,Winter,18540
1737,Cash,2.6,Summer,18636
1738,Venmo,4.2,Summer,24181
1739,Credit Card,2.9,Spring,24529
1740,Cash,4.2,Winter,6623
1741,Bank Transfer,3.3,Fall,5506
1742,Bank Transfer,3.6,Winter,13576
1743,Venmo,4.3,Spring,15008
1744,Bank Transfer,3.3,Winter,13948
1745,PayPal,3.0,Winter,15720
1746,Cash,3.6,Winter,12163
1747,Bank Transfer,3.1,Summer,16769
1748,Venmo,2.9,Winter,10902
1749,Bank Transfer,3.9,Winter,168
1750,Debit Card,3.2,Fall,16504
1751,Venmo,3.1,Fall,20624
1752,Cash,3.2,Winter,3295
1753,Venmo,3.3,Winter,14367
1754,Credit Card,4.8,Fall,16933
1755,Credit Card,3.8,Fall,4806
1756,Cash,4.6,Spring,5967
1757,Bank Transfer,2.8,Fall,1944
1758,Debit Card,3.6,Fall,14832
1759,Venmo,4.3,Winter,23841
1760,PayPal,4.0,Spring,10085
1761,PayPal,3.5,Spring,22080
1762,Cash,4.9,Fall,13835
1763,Bank Transfer,3.1,Summer,15232
1764,PayPal,3.9,Winter,20292
1765,Venmo,3.0,Summer,16582
1766,Venmo,4.1,Spring,21985
1767,Cash,4.3,Winter,3881
1768,Debit Card,3.8,Fall,13217
1769,PayPal,3.9,Summer,17970
1770,Cash,4.3,Winter,15045
1771,Bank Transfer,4.3,Fall,414
1772,Credit Card,4.7,Fall,23008
1773,Bank Transfer,3.1,Summer,1219
1774,PayPal,2.7,Summer,19194
1775,PayPal,3.7,Spring,20111
1776,Cash,3.3,Spring,7824
1777,Venmo,3.4,Summer,5620
1778,Cash,4.7,Winter,24036
1779,Debit Card,4.9,Winter,8735
1780,Venmo,4.3,Winter,13073
1781,Credit Card,4.2,Summer,10637
1782,Bank Transfer,3.7,Fall,15550
1783,Bank Transfer,2.7,Fall,19689
1784,Credit Card,3.3,Winter,872
1785,Debit Card,4.8,Summer,24761
1786,Venmo,4.1,Fall,19111
1787,Venmo,4.6,Spring,10114
1788,Bank Transfer,4.9,Fall,3476
1789,Cash,3.1,Summer,19036
1790,Debit Card,3.0,Spring,10103
1791,PayPal,3.7,Summer,8181
1792,Cash,4.0,Winter,11902
1793,Debit Card,3.0,Fall,10155
1794,Cash,3.8,Fall,10651
1795,Debit Card,3.7,Spring,11064
1796,Debit Card,4.0,Fall,21290
1797,Venmo,3.1,Spring,14383
1798,Venmo,3.9,Spring,16053
1799,Cash,3.7,Winter,21763
1800,Venmo,3.9,Fall,12431
1801,Credit Card,2.7,Winter,12125
1802,Debit Card,3.9,Spring,605
1803,Venmo,2.6,Winter,14704
1804,Venmo,3.5,Summer,24221
1805,Credit Card,4.4,Winter,5246
1806,Debit Card,4.9,Spring,8815
1807,Venmo,3.9,Fall,10378
1808,Venmo,3.5,Summer,21829
1809,Debit Card,4.3,Spring,18270
1810,Debit Card,3.4,Fall,12814
1811,Cash,2.7,Fall,20031
1812,Bank Transfer,3.6,Summer,18309
1813,PayPal,4.9,Summer,14568
1814,PayPal,3.5,Spring,22720
1815,Cash,3.8,Summer,8851
1816,Credit Card,4.5,Winter,21525
1817,Cash,4.0,Summer,4213
1818,Cash,4.7,Summer,22934
1819,Debit Card,3.8,Fall,19168
1820,Cash,4.5,Spring,24243
1821,PayPal,5.0,Fall,10248
1822,PayPal,2.8,Spring,3060
1823,Cash,4.4,Summer,17189
1824,Bank Transfer,4.7,Fall,23411
1825,Cash,3.8,Winter,10818
1826,Credit Card,4.9,Winter,8642
1827,Debit Card,4.2,Winter,1448
1828,Bank Transfer,4.9,Spring,16791
1829,Cash,3.9,Spring,22398
1830,Credit Card,4.9,Spring,18846
1831,Venmo,4.8,Winter,11252
1832,Bank Transfer,3.3,Summer,12533
1833,Cash,4.6,Fall,2632
1834,PayPal,4.5,Spring,4543
1835,Venmo,4.1,Summer,7733
1836,Credit Card,3.2,Fall,13201
1837,Credit Card,4.2,Fall,3600
1838,Venmo,4.8,Winter,18794
1839,Credit Card,4.1,Fall,20501
1840,Cash,3.7,Winter,15788
1841,Bank Transfer,2.6,Winter,12705
1842,PayPal,3.0,Winter,5037
1843,Debit Card,4.4,Summer,10100
1844,Credit Card,4.7,Fall,16156
1845,Credit Card,2.7,Spring,13518
1846,Bank Transfer,2.8,Winter,13460
1847,Venmo,2.9,Summer,22694
1848,Credit Card,4.4,Summer,24810
1849,Cash,2.7,Winter,995
1850,Bank Transfer,4.5,Winter,13087
1851,Debit Card,2.8,Winter,17035
1852,Bank Transfer,3.1,Fall,7588
1853,Cash,3.8,Winter,24884
1854,PayPal,2.9,Spring,14347
1855,Credit Card,3.8,Spring,14218
1856,Cash,4.7,Spring,15163
1857,PayPal,3.2,Summer,2274
1858,Cash,4.0,Summer,4585
1859,Debit Card,4.9,Spring,14115
1860,Debit Card,3.7,Summer,17802
1861,Credit Card,4.8,Summer,12813
1862,Debit Card,3.6,Fall,3152
1863,PayPal,4.6,Winter,23728
1864,Debit Card,4.3,Spring,22392
1865,Venmo,3.2,Fall,18911
1866,Bank Transfer,3.8,Summer,22782
1867,Credit Card,4.2,Winter,2443
1868,Venmo,3.4,Fall,9839
1869,Cash,4.7,Spring,23557
1870,Debit Card,3.9,Spring,3674
1871,Debit Card,4.3,Spring,10265
1872,Cash,2.7,Fall,18732
1873,Credit Card,4.6,Summer,12718
1874,Bank Transfer,2.9,Fall,1066
1875,Cash,3.6,Fall,14848
1876,Credit Card,3.9,Winter,15597
1877,Venmo,2.6,Fall,15350
1878,Credit Card,3.6,Fall,12976
1879,Credit Card,3.4,Summer,17207
1880,Cash,3.5,Spring,24704
1881,Debit Card,3.1,Fall,16340
1882,Cash,4.3,Winter,15345
1883,Bank Transfer,5.0,Winter,12710
1884,Debit Card,4.9,Spring,24619
1885,Bank Transfer,4.3,Summer,4980
1886,Cash,4.4,Winter,22188
1887,Cash,4.4,Spring,16839
1888,PayPal,3.5,Fall,19842
1889,Credit Card,3.4,Winter,1773
1890,Bank Transfer,2.5,Spring,9740
1891,Credit Card,3.4,Spring,5494
1892,Debit Card,2.6,Summer,13941
1893,Venmo,4.6,Fall,6844
1894,PayPal,3.7,Summer,23502
1895,Debit Card,2.5,Fall,13550
1896,Debit Card,4.5,Fall,13427
1897,Venmo,2.9,Fall,25053
1898,Debit Card,2.9,Winter,21072
1899,Venmo,3.5,Fall,1657
1900,PayPal,4.2,Winter,16932
1901,Cash,3.3,Summer,17974
1902,Cash,3.9,Winter,14307
1903,Venmo,5.0,Spring,14826
1904,Bank Transfer,3.3,Summer,12246
1905,Cash,4.2,Spring,11940
1906,Bank Transfer,4.9,Summer,811
1907,PayPal,4.6,Spring,23645
1908,Credit Card,4.8,Fall,11937
1909,Debit Card,2.7,Winter,1288
1910,Credit Card,4.3,Spring,17446
1911,Debit Card,3.8,Fall,25019
1912,Debit Card,4.9,Spring,367
1913,Credit Card,3.4,Winter,4651
1914,Cash,3.6,Winter,19079
1915,Credit Card,3.4,Fall,21706
1916,Cash,4.7,Fall,18328
1917,Debit Card,3.0,Winter,2077
1918,PayPal,3.4,Winter,1218
1919,Debit Card,4.6,Summer,3815
1920,PayPal,3.1,Summer,18354
1921,Cash,2.8,Spring,8299
1922,Venmo,3.5,Fall,241
1923,PayPal,4.6,Summer,910
1924,Cash,4.3,Summer,21441
1925,PayPal,4.8,Fall,9788
1926,Credit Card,2.9,Winter,11388
1927,PayPal,3.0,Spring,5363
1928,Cash,2.9,Summer,24793
1929,PayPal,3.7,Summer,21661
1930,Venmo,4.7,Fall,8764
1931,Cash,3.5,Spring,7054
1932,Debit Card,2.7,Spring,13454
1933,Credit Card,5.0,Spring,4391
1934,Venmo,4.1,Summer,22776
1935,Bank Transfer,2.7,Winter,8697
1936,Cash,4.8,Spring,16712
1937,PayPal,4.3,Summer,8993
1938,Bank Transfer,4.5,Summer,2303
1939,Debit Card,3.8,Spring,5878
1940,PayPal,3.7,Winter,5864
1941,PayPal,3.9,Fall,22103
1942,Credit Card,3.3,Winter,2500
1943,PayPal,3.4,Fall,24729
1944,Cash,3.8,Summer,12862
1945,Cash,2.7,Winter,22009
1946,Credit Card,2.9,Winter,10533
1947,Credit Card,4.5,Summer,4898
1948,PayPal,2.6,Summer,2558
1949,PayPal,3.1,Winter,1510
1950,PayPal,4.7,Winter,9187
1951,PayPal,4.6,Summer,10647
1952,Bank Transfer,2.7,Summer,5317
1953,Cash,4.6,Summer,7512
1954,PayPal,4.8,Spring,19222
1955,Venmo,4.2,Winter,12344
1956,Cash,4.9,Winter,25169
1957,Credit Card,4.9,Winter,4415
1958,Cash,4.5,Spring,1118
1959,Cash,2.7,Winter,16762
1960,Credit Card,3.1,Fall,1968
1961,Credit Card,3.3,Summer,22825
1962,Debit Card,2.6,Summer,5885
1963,PayPal,4.4,Fall,23619
1964,Credit Card,3.9,Spring,6782
1965,Debit Card,4.6,Summer,13481
1966,Debit Card,4.9,Fall,7765
1967,Credit Card,3.7,Winter,7982
1968,Venmo,3.7,Fall,20615
1969,Credit Card,4.2,Spring,8506
1970,Bank Transfer,3.5,Winter,15182
1971,Credit Card,2.9,Spring,13304
1972,Venmo,3.4,Spring,22151
1973,PayPal,3.3,Summer,2416
1974,Venmo,4.5,Fall,21678
1975,PayPal,4.6,Winter,17026
1976,Cash,2.9,Fall,19475
1977,PayPal,3.2,Spring,4234
1978,Bank Transfer,2.6,Summer,18576
1979,Cash,3.8,Spring,24039
1980,Debit Card,2.8,Spring,23958
1981,PayPal,4.4,Winter,24792
1982,PayPal,4.7,Summer,18311
1983,PayPal,2.7,Summer,25070
1984,Debit Card,2.6,Summer,790
1985,PayPal,3.4,Summer,21765
1986,Credit Card,3.9,Spring,10734
1987,Venmo,3.4,Summer,9440
1988,Cash,3.4,Summer,10579
1989,Bank Transfer,3.9,Winter,8908
1990,PayPal,4.0,Spring,9396
1991,PayPal,3.4,Spring,4983
1992,Venmo,3.7,Summer,6839
1993,Venmo,4.9,Winter,23767
1994,Cash,5.0,Spring,1200
1995,Credit Card,2.9,Fall,12528
1996,Debit Card,3.0,Spring,3825
1997,Cash,3.3,Summer,16964
1998,Debit Card,4.7,Fall,4569
1999,Cash,3.4,Fall,22667
2000,Debit Card,4.6,Winter,11143
2001,Cash,3.6,Winter,10453
2002,Debit Card,2.6,Winter,24067
2003,PayPal,2.7,Summer,17219
2004,Cash,3.1,Spring,18784
2005,Cash,3.2,Fall,19895
2006,PayPal,3.4,Winter,12298
2007,Credit Card,4.4,Fall,16891
2008,PayPal,3.2,Summer,21243
2009,PayPal,2.5,Spring,8260
2010,Venmo,3.8,Summer,17017
2011,Debit Card,4.4,Summer,19808
2012,Bank Transfer,3.7,Spring,13493
2013,Cash,3.2,Fall,13899
2014,Debit Card,4.9,Winter,15520
2015,PayPal,3.9,Summer,8720
2016,Credit Card,4.5,Summer,9532
2017,Debit Card,3.4,Winter,3622
2018,Bank Transfer,4.1,Winter,9091
2019,Bank Transfer,4.5,Fall,7638
2020,Cash,4.7,Winter,4055
2021,Cash,4.8,Winter,23497
2022,Venmo,4.4,Winter,10753
2023,Cash,4.0,Winter,19113
2024,Cash,4.1,Winter,13824
2025,PayPal,3.7,Fall,8573
2026,Debit Card,3.0,Summer,12868
2027,Bank Transfer,3.6,Winter,3871
2028,Credit Card,4.8,Fall,23763
2029,Venmo,3.7,Fall,7120
2030,PayPal,4.6,Spring,14451
2031,Credit Card,2.8,Summer,21485
2032,Credit Card,4.0,Spring,9684
2033,Cash,4.2,Winter,24984
2034,Venmo,3.6,Summer,5572
2035,PayPal,2.9,Spring,23502
2036,Bank Transfer,4.1,Summer,1678
2037,Cash,3.1,Winter,3533
2038,Venmo,4.3,Summer,2257
2039,Credit Card,4.4,Spring,7354
2040,Debit Card,3.1,Spring,24971
2041,Venmo,2.9,Spring,2990
2042,PayPal,3.2,Winter,11344
2043,Venmo,4.0,Spring,18128
2044,PayPal,2.7,Summer,15994
2045,PayPal,3.0,Spring,24245
2046,PayPal,4.4,Fall,23135
2047,Cash,2.8,Winter,10020
2048,Cash,3.1,Summer,6072
2049,Bank Transfer,3.9,Winter,24628
2050,Venmo,2.7,Fall,16915
2051,Debit Card,3.4,Summer,22648
2052,Credit Card,3.8,Spring,5425
2053,Bank Transfer,3.7,Winter,16736
2054,Credit Card,4.5,Spring,22269
2055,PayPal,2.9,Spring,13481
2056,Bank Transfer,3.4,Fall,6730
2057,PayPal,4.4,Spring,16167
2058,PayPal,4.2,Spring,8628
2059,Bank Transfer,3.3,Winter,17035
2060,PayPal,3.7,Spring,5164
2061,Bank Transfer,3.2,Fall,14450
2062,Debit Card,2.6,Summer,2846
2063,Cash,2.8,Fall,15113
2064,Cash,2.9,Fall,12961
2065,Bank Transfer,4.0,Summer,16678
2066,Bank Transfer,2.9,Spring,10331
2067,Debit Card,4.7,Fall,6805
2068,Cash,3.1,Fall,19767
2069,Venmo,3.9,Summer,12519
2070,Debit Card,3.4,Fall,527
2071,Cash,3.1,Spring,10398
2072,PayPal,4.8,Fall,1191
2073,Bank Transfer,3.9,Winter,7431
2074,PayPal,3.5,Winter,20026
2075,Debit Card,3.1,Summer,3492
2076,Debit Card,4.7,Fall,8301
2077,Debit Card,4.6,Fall,18221
2078,Bank Transfer,3.3,Fall,9914
2079,Debit Card,3.2,Spring,6179
2080,PayPal,3.1,Summer,3238
2081,Debit Card,3.5,Fall,11052
2082,Bank Transfer,4.3,Spring,12442
2083,Venmo,2.9,Summer,5680
2084,Credit Card,2.7,Fall,11807
2085,Bank Transfer,4.0,Summer,14137
2086,Debit Card,4.6,Fall,22204
2087,Cash,4.7,Summer,294
2088,Credit Card,4.7,Summer,22689
2089,Debit Card,4.0,Spring,14475
2090,Credit Card,3.6,Spring,23913
2091,Debit Card,3.4,Winter,6692
2092,Bank Transfer,3.0,Fall,8368
2093,Bank Transfer,2.6,Fall,17471
2094,Debit Card,4.2,Spring,17092
2095,Venmo,3.4,Spring,16302
2096,Bank Transfer,4.0,Fall,1838
2097,Debit Card,4.7,Summer,5250
2098,Credit Card,3.9,Winter,4168
2099,Venmo,3.3,Summer,5966
2100,PayPal,2.9,Summer,11184
2101,Cash,4.4,Spring,19310
2102,Bank Transfer,3.6,Winter,2293
2103,Cash,4.5,Spring,5732
2104,Venmo,3.7,Summer,21358
2105,Venmo,2.8,Spring,6026
2106,Venmo,4.5,Spring,17896
2107,Credit Card,4.4,Fall,18808
2108,PayPal,3.3,Winter,18184
2109,Credit Card,4.2,Winter,22066
2110,Venmo,2.7,Fall,11165
2111,Debit Card,3.9,Spring,21251
2112,Bank Transfer,2.6,Spring,18868
2113,Cash,4.5,Fall,6938
2114,PayPal,2.7,Spring,23556
2115,Debit Card,2.9,Winter,14238
2116,Bank Transfer,3.4,Winter,9029
2117,Debit Card,2.9,Summer,15046
2118,Debit Card,3.8,Summer,1918
2119,Debit Card,4.2,Fall,13
2120,Venmo,3.5,Spring,10730
2121,PayPal,3.1,Fall,22407
2122,Bank Transfer,3.5,Winter,8342
2123,Debit Card,4.0,Fall,17999
2124,Debit Card,3.7,Spring,11029
2125,Venmo,4.2,Fall,18335
2126,PayPal,4.8,Fall,20370
2127,Credit Card,4.1,Winter,9443
2128,Debit Card,4.5,Spring,18198
2129,PayPal,2.7,Fall,4992
2130,PayPal,2.8,Fall,23715
2131,Credit Card,3.7,Summer,5422
2132,Bank Transfer,3.6,Fall,19034
2133,Debit Card,4.7,Fall,1052
2134,Bank Transfer,3.8,Summer,21761
2135,Credit Card,2.9,Winter,7131
2136,Debit Card,4.6,Winter,15054
2137,Bank Transfer,2.8,Summer,2756
2138,Credit Card,4.6,Winter,1072
2139,Venmo,2.8,Fall,13320
2140,Cash,3.0,Winter,9255
2141,Cash,3.7,Fall,23283
2142,PayPal,4.1,Winter,10154
2143,Venmo,4.3,Winter,13642
2144,Venmo,3.8,Fall,11483
2145,PayPal,3.7,Winter,4953
2146,PayPal,4.8,Winter,17002
2147,PayPal,4.6,Summer,18739
2148,Cash,4.8,Fall,15377
2149,PayPal,4.6,Winter,19225
2150,Bank Transfer,4.0,Winter,11737
2151,Cash,2.6,Spring,15570
2152,Venmo,2.6,Fall,19862
2153,Bank Transfer,4.5,Summer,18249
2154,PayPal,4.2,Fall,13566
2155,Cash,3.4,Spring,2816
2156,PayPal,3.7,Fall,19630
2157,Debit Card,3.6,Winter,13004
2158,Venmo,4.0,Winter,9140
2159,Bank Transfer,4.6,Spring,573
2160,Cash,3.0,Fall,9246
2161,PayPal,3.3,Winter,978
2162,Debit Card,3.8,Summer,15806
2163,PayPal,2.7,Summer,18997
2164,Bank Transfer,4.5,Spring,7012
2165,PayPal,4.8,Winter,12089
2166,Credit Card,4.2,Summer,6843
2167,Credit Card,3.5,Spring,17298
2168,Venmo,4.9,Winter,11442
2169,Cash,4.1,Spring,13597
2170,Bank Transfer,2.9,Fall,10320
2171,Venmo,4.0,Fall,276
2172,Cash,4.6,Summer,24022
2173,PayPal,2.8,Fall,725
2174,Venmo,5.0,Summer,9418
2175,Cash,2.9,Spring,11201
2176,Credit Card,3.3,Spring,3768
2177,Debit Card,3.4,Winter,2719
2178,PayPal,3.0,Winter,22625
2179,Venmo,4.7,Summer,360
2180,PayPal,2.9,Fall,1534
2181,Cash,4.1,Summer,15908
2182,Bank Transfer,3.2,Fall,17067
2183,Venmo,2.7,Winter,7192
2184,Cash,4.7,Spring,24284
2185,PayPal,3.2,Spring,24982
2186,Debit Card,2.5,Winter,23759
2187,PayPal,4.3,Winter,23180
2188,PayPal,4.4,Spring,6053
2189,Credit Card,4.7,Winter,6755
2190,Credit Card,4.0,Fall,18704
2191,Credit Card,4.6,Spring,950
2192,Cash,3.8,Summer,18361
