customer_id,age,gender,location,horoscope,blood,catdog
1262,20,Male,cuenca,Pisces,A,cat
1263,29,Male,asturias,Capricorn,O,cat
1264,41,Male,las_palmas,Leo,AB,cat
1265,52,Male,ciudad_real,Virgo,A,none
1266,32,Male,soria,Libra,O,cat
1267,20,Male,barcelona,Gemini,A,cat
1268,47,Male,segovia,Leo,A,dog
1269,23,Male,cuenca,Aquarius,O,none
1270,43,Male,cuenca,Aries,B,cat
1271,67,Male,guadalajara,Taurus,AB,dog
1272,70,Male,madrid,Leo,AB,cat
1273,35,Male,murcia,Scorpio,O,cat
1274,41,Male,guadalajara,Gemini,A,dog
1275,54,Male,leon,Aquarius,B,dog
1276,55,Male,huesca,Gemini,AB,dog
1277,51,Male,badajoz,Aries,A,cat
1278,19,Male,almeria,Virgo,O,none
1279,28,Male,almeria,Aries,O,cat
1280,63,Male,almeria,Capricorn,O,cat
1281,30,Male,cordoba,Gemini,O,none
1282,29,Male,barcelona,Leo,B,cat
1283,24,Male,caceres,Aries,A,dog
1284,69,Male,granada,Cancer,O,cat
1285,65,Male,valencia,Aries,B,none
1286,64,Male,salamanca,Aquarius,AB,cat
1287,40,Male,madrid,Scorpio,B,dog
1288,24,Male,bizkaia,Cancer,B,cat
1289,66,Male,baleares,Sagittarius,O,none
1290,35,Male,granada,Libra,AB,dog
1291,67,Male,segovia,Virgo,A,none
1292,69,Male,salamanca,Gemini,B,dog
1293,26,Male,barcelona,Scorpio,AB,none
1294,23,Male,santa_cruz_de_tenerife,Leo,A,cat
1295,27,Male,burgos,Aquarius,O,dog
1296,30,Male,cuenca,Pisces,A,none
1297,48,Male,lugo,Cancer,A,none
1298,44,Male,zamora,Cancer,B,dog
1299,29,Male,avila,Sagittarius,B,dog
1300,29,Male,zamora,Capricorn,AB,none
1301,67,Male,castellon,Aquarius,B,dog
1302,42,Male,soria,Aries,O,none
1303,23,Male,albacete,Cancer,A,dog
1304,34,Male,granada,Virgo,A,dog
1305,64,Male,alava,Pisces,O,dog
1306,31,Male,gerona,Pisces,B,none
1307,54,Male,badajoz,Sagittarius,O,cat
1308,23,Male,santa_cruz_de_tenerife,Gemini,AB,none
1309,59,Male,cordoba,Leo,AB,cat
1310,32,Male,jaen,Taurus,B,dog
1311,43,Male,salamanca,Capricorn,O,dog
1312,32,Male,cantabria,Aries,A,cat
1313,66,Male,huelva,Gemini,B,dog
1314,70,Male,alicante,Pisces,A,dog
1315,42,Male,lugo,Gemini,A,dog
1316,56,Male,caceres,Leo,A,cat
1317,28,Male,albacete,Aquarius,O,none
1318,28,Male,las_palmas,Gemini,A,none
1319,52,Male,zamora,Aquarius,AB,dog
1320,65,Male,la_coruna,Sagittarius,AB,cat
1321,56,Male,baleares,Gemini,B,dog
1322,59,Male,ciudad_real,Leo,B,none
1323,23,Male,malaga,Leo,B,dog
1324,58,Male,huesca,Cancer,A,dog
1325,39,Male,cadiz,Aquarius,AB,none
1326,28,Male,teruel,Leo,AB,none
1327,40,Male,cordoba,Capricorn,O,cat
1328,52,Male,las_palmas,Gemini,AB,cat
1329,37,Male,soria,Gemini,O,cat
1330,70,Male,asturias,Taurus,B,dog
1331,30,Male,burgos,Virgo,AB,dog
1332,38,Male,avila,Leo,B,cat
1333,66,Male,orense,Virgo,O,dog
1334,29,Male,madrid,Aries,O,dog
1335,46,Male,baleares,Taurus,A,cat
1336,56,Male,burgos,Virgo,AB,dog
1337,23,Male,lugo,Sagittarius,AB,none
1338,37,Male,guadalajara,Virgo,AB,dog
1339,56,Male,tarragona,Sagittarius,A,none
1340,36,Male,cantabria,Aries,A,cat
1341,40,Male,navarra,Virgo,A,none
1342,26,Male,cuenca,Leo,O,none
1343,57,Male,leon,Scorpio,AB,none
1344,68,Male,orense,Aquarius,AB,cat
1345,56,Male,valladolid,Scorpio,AB,dog
1346,40,Male,valladolid,Virgo,O,none
1347,44,Male,gipuzkoa,Cancer,AB,none
1348,44,Male,asturias,Sagittarius,B,none
1349,19,Male,jaen,Scorpio,O,none
1350,21,Male,barcelona,Aries,B,dog
1351,31,Male,segovia,Pisces,O,cat
1352,30,Male,valladolid,Taurus,O,dog
1353,65,Male,albacete,Leo,O,dog
1354,39,Male,soria,Cancer,O,cat
1355,64,Male,bizkaia,Aries,AB,dog
1356,59,Male,santa_cruz_de_tenerife,Aries,AB,none
1357,49,Male,murcia,Aquarius,B,cat
1358,24,Male,pontevedra,Capricorn,A,dog
1359,19,Male,jaen,Libra,O,dog
1360,27,Male,barcelona,Libra,B,cat
1361,56,Male,gerona,Leo,A,cat
1362,49,Male,cordoba,Capricorn,AB,cat
1363,41,Male,gipuzkoa,Sagittarius,A,dog
1364,36,Male,cantabria,Pisces,A,cat
1365,68,Male,jaen,Capricorn,A,dog
1366,28,Male,soria,Sagittarius,AB,dog
1367,45,Male,soria,Taurus,A,cat
1368,60,Male,burgos,Capricorn,AB,cat
1369,21,Male,segovia,Virgo,B,none
1370,32,Male,toledo,Aries,B,dog
1371,27,Male,avila,Sagittarius,B,cat
1372,40,Male,teruel,Sagittarius,O,cat
1373,64,Male,leon,Leo,A,dog
1374,18,Male,cuenca,Virgo,O,cat
1375,22,Male,baleares,Aries,AB,none
1376,42,Male,zamora,Cancer,AB,cat
1377,57,Male,orense,Aries,AB,none
1378,33,Male,bizkaia,Taurus,AB,none
1379,37,Male,tarragona,Aquarius,A,none
1380,21,Male,soria,Scorpio,B,none
1381,51,Male,alicante,Capricorn,A,none
1382,30,Male,santa_cruz_de_tenerife,Aquarius,AB,dog
1383,68,Male,malaga,Capricorn,AB,none
1384,36,Male,cadiz,Capricorn,AB,dog
1385,46,Male,gipuzkoa,Sagittarius,A,none
1386,41,Male,cantabria,Capricorn,A,none
1387,68,Male,la_rioja,Sagittarius,A,cat
1388,21,Male,alicante,Taurus,O,cat
1389,62,Male,segovia,Scorpio,B,dog
1390,59,Male,zaragoza,Aquarius,O,none
1391,25,Male,salamanca,Pisces,A,cat
1392,53,Male,murcia,Capricorn,O,dog
1393,31,Male,bizkaia,Scorpio,B,cat
1394,46,Male,cantabria,Scorpio,B,none
1395,26,Male,alava,Aquarius,B,none
1396,47,Male,zamora,Leo,A,cat
1397,37,Male,zamora,Libra,AB,cat
1398,55,Male,castellon,Libra,A,cat
1399,30,Male,teruel,Sagittarius,O,dog
1400,19,Male,cuenca,Cancer,O,dog
1401,36,Male,barcelona,Taurus,A,cat
1402,23,Male,palencia,Aries,B,cat
1403,62,Male,jaen,Capricorn,AB,cat
1404,26,Male,zamora,Leo,O,none
1405,36,Male,bizkaia,Libra,AB,none
1406,33,Male,las_palmas,Taurus,O,none
1407,32,Male,ciudad_real,Pisces,A,dog
1408,56,Male,alava,Taurus,O,none
1409,58,Male,barcelona,Cancer,O,none
1410,34,Male,albacete,Sagittarius,O,dog
1411,61,Male,cordoba,Gemini,B,cat
1412,48,Male,caceres,Capricorn,B,none
1413,25,Male,baleares,Taurus,AB,cat
1414,51,Male,leon,Cancer,B,none
1415,29,Male,huelva,Aries,AB,dog
1416,54,Male,gipuzkoa,Gemini,B,none
1417,48,Male,leon,Aquarius,O,cat
1418,62,Male,avila,Leo,A,dog
1419,18,Male,murcia,Aquarius,B,none
1420,43,Male,caceres,Sagittarius,A,cat
1421,22,Male,santa_cruz_de_tenerife,Aquarius,B,cat
1422,68,Male,las_palmas,Leo,A,cat
1423,44,Male,caceres,Taurus,B,none
1424,51,Male,cordoba,Leo,A,none
1425,66,Male,tarragona,Capricorn,B,cat
1426,59,Male,navarra,Scorpio,AB,cat
1427,60,Male,barcelona,Leo,A,dog
1428,31,Male,burgos,Leo,A,cat
1429,20,Male,huelva,Cancer,O,none
1430,24,Male,cordoba,Gemini,O,none
1431,48,Male,burgos,Leo,A,none
1432,39,Male,asturias,Scorpio,AB,dog
1433,34,Male,leon,Cancer,A,none
1434,70,Male,avila,Pisces,AB,cat
1435,59,Male,baleares,Aquarius,O,cat
1436,45,Male,asturias,Aquarius,O,dog
1437,35,Male,santa_cruz_de_tenerife,Gemini,B,none
1438,69,Male,cordoba,Pisces,B,dog
1439,58,Male,zaragoza,Gemini,A,cat
1440,25,Male,asturias,Aries,AB,cat
1441,27,Male,huesca,Taurus,B,dog
1442,34,Male,la_coruna,Aries,A,dog
1443,53,Male,avila,Virgo,B,cat
1444,58,Male,badajoz,Libra,B,cat
1445,32,Male,orense,Aquarius,AB,none
1446,64,Male,zaragoza,Sagittarius,AB,dog
1447,63,Male,leon,Libra,A,dog
1448,23,Male,burgos,Aquarius,B,dog
1449,64,Male,soria,Leo,O,none
1450,18,Male,lleida,Leo,A,none
1451,25,Male,bizkaia,Sagittarius,B,none
1452,54,Male,orense,Libra,O,cat
1453,60,Male,huesca,Virgo,AB,dog
1454,36,Male,gerona,Aries,O,dog
1455,66,Male,toledo,Gemini,B,cat
1456,60,Male,valencia,Gemini,O,cat
1457,59,Male,cadiz,Aries,O,none
1458,58,Male,castellon,Gemini,AB,dog
1459,35,Male,madrid,Aries,AB,none
1460,20,Male,gipuzkoa,Sagittarius,B,none
1461,70,Male,tarragona,Sagittarius,A,none
1462,54,Male,murcia,Aquarius,AB,none
1463,38,Male,la_rioja,Virgo,AB,none
1464,54,Male,avila,Scorpio,B,cat
1465,33,Male,alicante,Libra,O,none
1466,46,Male,bizkaia,Leo,B,cat
1467,58,Male,gipuzkoa,Sagittarius,A,none
1468,30,Male,lugo,Aquarius,A,none
1469,42,Male,barcelona,Cancer,AB,cat
1470,28,Male,bizkaia,Gemini,B,dog
1471,43,Male,albacete,Scorpio,AB,dog
1472,31,Male,orense,Gemini,B,dog
1473,39,Male,teruel,Aries,B,cat
1474,69,Male,cadiz,Cancer,O,cat
1475,31,Male,navarra,Cancer,B,none
1476,44,Male,castellon,Taurus,AB,cat
1477,39,Male,santa_cruz_de_tenerife,Scorpio,B,dog
1478,24,Male,lleida,Taurus,AB,dog
1479,28,Male,badajoz,Pisces,AB,none
1480,48,Male,zamora,Leo,A,dog
1481,39,Male,castellon,Aries,A,cat
1482,64,Male,cantabria,Taurus,A,dog
1483,28,Male,pontevedra,Cancer,B,cat
1484,39,Male,segovia,Virgo,AB,none
1485,49,Male,segovia,Sagittarius,AB,dog
1486,22,Male,guadalajara,Scorpio,A,none
1487,25,Male,zaragoza,Aries,AB,dog
1488,40,Male,madrid,Scorpio,A,cat
1489,23,Male,tarragona,Scorpio,AB,none
1490,24,Male,cordoba,Taurus,O,dog
1491,66,Male,soria,Cancer,AB,cat
1492,27,Male,lleida,Aries,B,none
1493,62,Male,baleares,Capricorn,AB,cat
1494,70,Male,palencia,Virgo,A,dog
1495,43,Male,lugo,Sagittarius,B,none
1496,45,Male,santa_cruz_de_tenerife,Taurus,AB,dog
1497,63,Male,almeria,Libra,B,dog
1498,69,Male,huesca,Aries,A,none
1499,59,Male,valencia,Taurus,A,none
1500,19,Male,leon,Virgo,O,cat
1501,63,Male,castellon,Aquarius,B,cat
1502,37,Male,santa_cruz_de_tenerife,Virgo,A,dog
1503,37,Male,asturias,Aquarius,A,dog
1504,50,Male,cuenca,Taurus,O,none
1505,60,Male,la_coruna,Virgo,O,cat
1506,46,Male,lleida,Scorpio,O,none
1507,35,Male,pontevedra,Libra,AB,none
1508,66,Male,lugo,Leo,AB,none
1509,35,Male,burgos,Gemini,AB,none
1510,20,Male,jaen,Capricorn,B,cat
1511,55,Male,teruel,Cancer,A,cat
1512,34,Male,gerona,Gemini,A,dog
1513,60,Male,teruel,Scorpio,A,cat
1514,22,Male,alicante,Libra,AB,none
1515,26,Male,salamanca,Aquarius,O,dog
1516,39,Male,jaen,Aquarius,B,none
1517,20,Male,tarragona,Scorpio,AB,none
1518,57,Male,almeria,Scorpio,AB,dog
1519,68,Male,alicante,Taurus,B,dog
1520,50,Male,huelva,Aries,AB,dog
1521,21,Male,sevilla,Gemini,A,dog
1522,29,Male,teruel,Virgo,O,cat
1523,38,Male,lugo,Taurus,B,none
1524,54,Male,bizkaia,Sagittarius,O,dog
1525,22,Male,gipuzkoa,Scorpio,B,dog
1526,29,Male,madrid,Sagittarius,A,cat
1527,41,Male,castellon,Sagittarius,O,cat
1528,26,Male,asturias,Aries,A,dog
1529,69,Male,lleida,Libra,B,cat
1530,20,Male,cadiz,Taurus,O,dog
1531,59,Male,alicante,Aries,B,dog
1532,63,Male,caceres,Pisces,O,none
1533,68,Male,gerona,Taurus,O,none
1534,50,Male,lleida,Pisces,O,cat
1535,55,Male,almeria,Cancer,A,cat
1536,36,Male,ciudad_real,Pisces,A,none
1537,18,Male,navarra,Libra,B,none
1538,68,Male,cantabria,Taurus,O,none
1539,56,Male,albacete,Gemini,O,cat
1540,32,Male,badajoz,Cancer,B,none
1541,28,Male,avila,Leo,O,none
1542,24,Male,badajoz,Aquarius,B,none
1543,59,Male,salamanca,Virgo,O,dog
1544,56,Male,palencia,Aries,B,cat
1545,30,Male,cordoba,Leo,AB,dog
1546,48,Male,baleares,Aquarius,B,none
1547,60,Male,la_coruna,Virgo,B,cat
1548,46,Male,leon,Pisces,O,none
1549,69,Male,la_rioja,Capricorn,AB,none
1550,19,Male,navarra,Taurus,B,none
1551,66,Male,alava,Scorpio,A,cat
1552,64,Male,zaragoza,Pisces,B,cat
1553,54,Male,segovia,Gemini,B,none
1554,27,Male,castellon,Virgo,A,cat
1555,64,Male,ciudad_real,Leo,AB,cat
1556,43,Male,pontevedra,Taurus,O,none
1557,43,Male,madrid,Leo,B,none
1558,27,Male,valladolid,Aquarius,B,cat
1559,35,Male,murcia,Cancer,O,none
1560,43,Male,soria,Aries,AB,none
1561,57,Male,zamora,Sagittarius,A,none
1562,50,Male,valladolid,Aries,AB,dog
1563,37,Male,zamora,Leo,AB,cat
1564,68,Male,alicante,Capricorn,A,none
1565,22,Male,las_palmas,Scorpio,AB,cat
1566,58,Male,guadalajara,Pisces,A,none
1567,48,Male,caceres,Gemini,AB,none
1568,30,Male,huelva,Libra,O,dog
1569,51,Male,toledo,Taurus,A,cat
1570,20,Male,leon,Libra,O,dog
1571,30,Male,alicante,Capricorn,B,none
1572,28,Male,palencia,Virgo,B,none
1573,37,Male,tarragona,Taurus,B,none
1574,36,Male,lleida,Pisces,B,dog
1575,18,Male,gipuzkoa,Leo,AB,none
1576,52,Male,pontevedra,Aquarius,O,dog
1577,56,Male,santa_cruz_de_tenerife,Libra,B,dog
1578,68,Male,orense,Aquarius,B,none
1579,62,Male,albacete,Taurus,A,dog
1580,35,Male,barcelona,Cancer,B,cat
1581,65,Male,tarragona,Pisces,B,none
1582,69,Male,teruel,Libra,A,none
1583,28,Male,gipuzkoa,Pisces,A,dog
1584,37,Male,castellon,Cancer,A,cat
1585,41,Male,burgos,Gemini,O,dog
1586,37,Male,alicante,Taurus,AB,dog
1587,25,Male,zamora,Libra,A,cat
1588,41,Male,zaragoza,Sagittarius,O,dog
1589,48,Male,segovia,Aries,AB,dog
1590,42,Male,castellon,Aquarius,O,none
1591,54,Male,la_coruna,Aquarius,B,cat
1592,18,Male,ciudad_real,Pisces,O,cat
1593,56,Male,toledo,Pisces,AB,cat
1594,61,Male,palencia,Leo,B,dog
1595,40,Male,jaen,Aquarius,B,cat
1596,34,Male,burgos,Aquarius,A,cat
1597,42,Male,gerona,Leo,O,none
1598,43,Male,cantabria,Cancer,O,dog
1599,47,Male,sevilla,Cancer,A,none
1600,48,Male,la_coruna,Taurus,B,cat
1601,20,Male,jaen,Libra,A,dog
1602,65,Male,madrid,Gemini,A,cat
1603,54,Male,zaragoza,Aries,A,cat
1604,23,Male,navarra,Sagittarius,B,dog
1605,18,Male,alicante,Cancer,O,none
1606,70,Male,soria,Pisces,O,none
1607,55,Male,jaen,Leo,A,none
1608,49,Male,tarragona,Libra,AB,none
1609,26,Male,palencia,Virgo,O,cat
1610,33,Male,segovia,Scorpio,A,none
1611,20,Male,madrid,Scorpio,A,cat
1612,41,Male,gerona,Aries,B,cat
1613,18,Male,las_palmas,Taurus,B,dog
1614,26,Male,orense,Pisces,AB,cat
1615,30,Male,granada,Aries,B,cat
1616,64,Male,alicante,Cancer,B,dog
1617,26,Male,navarra,Sagittarius,A,dog
1618,43,Male,albacete,Virgo,O,dog
1619,63,Male,orense,Sagittarius,AB,dog
1620,57,Male,valladolid,Taurus,A,cat
1621,25,Male,la_coruna,Capricorn,AB,cat
1622,68,Male,lugo,Sagittarius,A,none
1623,31,Male,la_coruna,Cancer,O,dog
1624,64,Male,lugo,Aries,O,dog
1625,38,Male,cantabria,Cancer,B,none
1626,34,Male,huesca,Capricorn,A,dog
1627,32,Male,baleares,Aquarius,O,cat
1628,69,Male,tarragona,Scorpio,B,dog
1629,45,Male,jaen,Virgo,A,none
1630,35,Male,sevilla,Libra,B,none
1631,63,Male,badajoz,Leo,A,cat
1632,65,Male,cantabria,Scorpio,AB,dog
1633,35,Male,la_coruna,Leo,A,dog
1634,54,Male,alicante,Taurus,B,none
1635,28,Male,castellon,Gemini,AB,dog
1636,68,Male,zaragoza,Virgo,B,cat
1637,58,Male,valencia,Capricorn,B,dog
1638,35,Male,sevilla,Capricorn,A,cat
1639,68,Male,las_palmas,Aquarius,B,dog
1640,41,Male,caceres,Cancer,B,cat
1641,65,Male,caceres,Pisces,O,cat
1642,50,Male,almeria,Capricorn,O,cat
1643,18,Male,alava,Leo,A,dog
1644,38,Male,alicante,Libra,O,cat
1645,68,Male,teruel,Aquarius,O,dog
1646,53,Male,santa_cruz_de_tenerife,Virgo,A,cat
1647,58,Male,barcelona,Capricorn,O,dog
1648,34,Male,toledo,Sagittarius,O,none
1649,36,Male,avila,Scorpio,B,none
1650,58,Male,soria,Aries,O,dog
1651,60,Male,jaen,Aquarius,B,cat
1652,59,Male,burgos,Sagittarius,AB,dog
1653,65,Male,caceres,Capricorn,AB,cat
1654,31,Male,zamora,Aquarius,B,cat
1655,43,Male,granada,Scorpio,AB,cat
1656,37,Male,guadalajara,Taurus,A,cat
1657,21,Male,barcelona,Leo,B,dog
1658,69,Male,tarragona,Leo,AB,dog
1659,32,Male,madrid,Aquarius,A,cat
1660,53,Male,valladolid,Virgo,AB,dog
1661,59,Male,albacete,Libra,A,dog
1662,64,Male,valladolid,Taurus,O,dog
1663,63,Male,huesca,Pisces,AB,none
1664,43,Male,sevilla,Pisces,B,dog
1665,19,Male,valencia,Libra,O,dog
1666,40,Male,murcia,Sagittarius,AB,dog
1667,51,Male,santa_cruz_de_tenerife,Scorpio,A,dog
1668,51,Male,valencia,Libra,B,dog
1669,66,Male,alicante,Aries,O,none
1670,42,Male,cuenca,Taurus,A,cat
1671,22,Male,cordoba,Cancer,AB,dog
1672,31,Male,bizkaia,Aries,A,dog
1673,18,Male,teruel,Leo,B,cat
1674,21,Male,palencia,Aries,AB,none
1675,35,Male,valladolid,Cancer,O,none
1676,35,Male,salamanca,Leo,O,dog
1677,27,Male,badajoz,Aries,A,dog
1678,65,Male,bizkaia,Leo,A,dog
1679,41,Male,badajoz,Libra,A,cat
1680,60,Male,madrid,Gemini,B,dog
1681,61,Male,alicante,Sagittarius,B,cat
1682,24,Male,lleida,Leo,A,cat
1683,65,Male,badajoz,Pisces,B,none
1684,23,Male,gerona,Gemini,AB,dog
1685,30,Male,zamora,Pisces,O,dog
1686,33,Male,ciudad_real,Virgo,O,none
1687,22,Male,valladolid,Libra,A,none
1688,67,Male,alicante,Pisces,B,none
1689,28,Male,sevilla,Aries,B,cat
1690,32,Male,la_coruna,Taurus,O,cat
1691,40,Male,avila,Libra,B,none
1692,64,Male,toledo,Libra,A,none
1693,56,Male,tarragona,Leo,B,cat
1694,63,Male,castellon,Aquarius,A,dog
1695,20,Male,valencia,Leo,B,cat
1696,54,Male,albacete,Pisces,A,dog
1697,31,Male,alava,Libra,B,dog
1698,36,Male,orense,Virgo,AB,dog
1699,25,Male,granada,Virgo,A,dog
1700,20,Male,burgos,Capricorn,A,cat
1701,62,Male,cuenca,Aries,B,cat
1702,69,Male,teruel,Gemini,AB,dog
1703,54,Male,cantabria,Virgo,B,none
1704,39,Male,almeria,Pisces,B,cat
1705,56,Male,salamanca,Scorpio,A,cat
1706,39,Male,badajoz,Capricorn,AB,dog
1707,37,Male,castellon,Capricorn,O,cat
1708,25,Male,burgos,Aries,O,none
1709,35,Male,huelva,Leo,B,none
1710,45,Male,granada,Libra,B,cat
1711,19,Male,cuenca,Pisces,O,cat
1712,21,Male,huesca,Taurus,B,dog
1713,65,Male,madrid,Libra,O,cat
1714,49,Male,zaragoza,Aquarius,AB,dog
1715,30,Male,zaragoza,Leo,O,none
1716,23,Male,santa_cruz_de_tenerife,Pisces,A,cat
1717,69,Male,valladolid,Aries,AB,cat
1718,29,Male,cantabria,Capricorn,O,none
1719,54,Male,badajoz,Taurus,A,cat
1720,45,Male,lugo,Taurus,AB,dog
1721,25,Male,toledo,Aquarius,AB,dog
1722,34,Male,granada,Scorpio,O,dog
1723,46,Male,palencia,Aquarius,B,dog
1724,70,Male,jaen,Virgo,B,dog
1725,42,Male,salamanca,Sagittarius,B,cat
1726,45,Male,cadiz,Virgo,B,dog
1727,57,Male,zamora,Leo,AB,dog
1728,49,Male,lleida,Cancer,AB,none
1729,23,Male,teruel,Aries,AB,dog
1730,47,Male,alava,Virgo,AB,dog
1731,23,Male,baleares,Aries,AB,cat
1732,21,Male,la_rioja,Aquarius,B,none
1733,45,Male,barcelona,Libra,A,cat
1734,67,Male,la_coruna,Gemini,A,dog
1735,31,Male,asturias,Scorpio,AB,none
1736,58,Male,almeria,Aries,O,cat
1737,57,Male,burgos,Cancer,AB,dog
1738,42,Male,navarra,Libra,B,cat
1739,60,Male,valencia,Cancer,AB,dog
1740,21,Male,cantabria,Capricorn,O,cat
1741,69,Male,malaga,Leo,B,dog
1742,41,Male,huesca,Taurus,B,none
1743,51,Male,cantabria,Capricorn,B,cat
1744,23,Male,la_coruna,Scorpio,AB,cat
1745,57,Male,salamanca,Libra,AB,cat
1746,40,Male,castellon,Cancer,B,dog
1747,65,Male,guadalajara,Virgo,B,cat
1748,61,Male,alicante,Virgo,O,cat
1749,34,Male,burgos,Cancer,B,cat
1750,43,Male,orense,Aries,AB,none
1751,31,Male,la_rioja,Virgo,O,none
1752,57,Male,palencia,Libra,O,none
1753,34,Male,navarra,Leo,B,dog
1754,25,Male,castellon,Libra,B,none
1755,66,Male,santa_cruz_de_tenerife,Scorpio,A,dog
1756,56,Male,burgos,Leo,O,cat
1757,49,Male,orense,Sagittarius,A,none
1758,19,Male,huesca,Libra,A,none
1759,27,Male,malaga,Capricorn,B,cat
1760,68,Male,leon,Virgo,B,cat
1761,20,Male,albacete,Sagittarius,O,dog
1762,21,Male,las_palmas,Sagittarius,A,none
1763,36,Male,granada,Pisces,B,none
1764,37,Male,asturias,Scorpio,O,dog
1765,61,Male,gerona,Pisces,O,none
1766,68,Male,cadiz,Libra,O,none
1767,60,Male,cantabria,Scorpio,A,none
1768,69,Male,orense,Libra,B,none
1769,25,Male,alava,Aries,O,dog
1770,32,Male,barcelona,Leo,O,dog
1771,53,Male,cantabria,Aries,AB,cat
1772,46,Male,albacete,Taurus,O,cat
1773,58,Male,alava,Gemini,AB,none
1774,21,Male,cadiz,Scorpio,B,none
1775,46,Male,bizkaia,Capricorn,O,none
1776,18,Male,pontevedra,Aquarius,AB,dog
1777,56,Male,sevilla,Leo,AB,cat
1778,18,Male,segovia,Aries,B,cat
1779,49,Male,navarra,Gemini,O,cat
1780,29,Male,valencia,Taurus,B,none
1781,67,Male,tarragona,Gemini,A,dog
1782,31,Male,burgos,Leo,A,dog
1783,52,Male,la_coruna,Scorpio,AB,none
1784,42,Male,malaga,Aries,AB,cat
1785,32,Male,lleida,Capricorn,AB,cat
1786,47,Male,la_coruna,Sagittarius,AB,dog
1787,45,Male,castellon,Capricorn,AB,dog
1788,20,Male,huelva,Libra,AB,dog
1789,66,Male,valladolid,Capricorn,AB,cat
1790,52,Male,malaga,Virgo,B,dog
1791,50,Male,madrid,Virgo,O,none
1792,62,Male,alicante,Aquarius,AB,dog
1793,38,Male,barcelona,Taurus,O,dog
1794,65,Male,alava,Taurus,B,dog
1795,60,Male,guadalajara,Virgo,O,none
1796,68,Male,segovia,Leo,B,none
1797,62,Male,toledo,Pisces,O,dog
1798,62,Male,cantabria,Leo,A,none
1799,40,Male,asturias,Aquarius,B,cat
1800,32,Male,lleida,Aries,A,cat
1801,22,Male,tarragona,Cancer,O,dog
1802,33,Male,cuenca,Taurus,A,none
1803,57,Male,santa_cruz_de_tenerife,Virgo,B,dog
1804,60,Male,guadalajara,Pisces,A,none
1805,30,Male,barcelona,Aries,O,none
1806,41,Male,zamora,Aries,B,dog
1807,58,Male,zaragoza,Gemini,B,cat
1808,34,Male,madrid,Capricorn,A,cat
1809,67,Male,badajoz,Aquarius,B,cat
1810,58,Male,salamanca,Scorpio,O,dog
1811,41,Male,castellon,Virgo,B,dog
1812,42,Male,huesca,Taurus,A,cat
1813,50,Male,lugo,Aries,AB,cat
1814,40,Male,zaragoza,Gemini,B,none
1815,32,Male,valladolid,Capricorn,A,dog
1816,51,Male,baleares,Pisces,A,none
1817,26,Male,gerona,Taurus,AB,cat
1818,32,Male,alicante,Virgo,A,cat
1819,58,Male,orense,Aquarius,B,cat
1820,51,Male,santa_cruz_de_tenerife,Capricorn,AB,dog
1821,19,Male,sevilla,Taurus,O,cat
1822,57,Male,asturias,Taurus,B,dog
1823,66,Male,toledo,Virgo,A,none
1824,62,Male,baleares,Leo,B,dog
1825,58,Male,barcelona,Capricorn,O,dog
1826,23,Male,cantabria,Pisces,AB,cat
1827,45,Male,avila,Taurus,O,cat
1828,20,Male,segovia,Cancer,A,cat
1829,33,Male,la_rioja,Aquarius,A,dog
1830,30,Male,la_coruna,Aquarius,B,cat
1831,50,Male,alicante,Leo,A,dog
1832,62,Male,bizkaia,Leo,A,cat
1833,69,Male,huesca,Aries,AB,cat
1834,34,Male,zamora,Aries,A,dog
1835,49,Male,salamanca,Libra,O,none
1836,65,Male,almeria,Scorpio,A,dog
1837,66,Male,valladolid,Cancer,B,none
1838,41,Male,pontevedra,Gemini,B,none
1839,37,Male,lugo,Aquarius,O,none
1840,32,Male,baleares,Gemini,B,dog
1841,42,Male,malaga,Scorpio,O,cat
1842,31,Male,almeria,Scorpio,A,dog
1843,61,Male,lleida,Pisces,B,cat
1844,36,Male,zaragoza,Scorpio,O,dog
1845,60,Male,lugo,Libra,B,dog
1846,51,Male,la_coruna,Leo,AB,none
1847,68,Male,huelva,Taurus,B,dog
1848,46,Male,burgos,Leo,O,none
1849,19,Male,malaga,Pisces,AB,dog
1850,30,Male,valencia,Leo,AB,dog
1851,51,Male,baleares,Leo,A,cat
1852,28,Male,malaga,Capricorn,AB,dog
1853,41,Male,badajoz,Aquarius,B,dog
1854,29,Male,alava,Taurus,B,dog
1855,25,Male,las_palmas,Gemini,B,none
1856,60,Male,zamora,Aquarius,B,cat
1857,63,Male,la_coruna,Scorpio,B,dog
1858,51,Male,avila,Cancer,O,cat
1859,22,Male,soria,Capricorn,B,dog
1860,54,Male,las_palmas,Libra,O,dog
1861,18,Male,badajoz,Virgo,AB,none
1862,29,Male,badajoz,Taurus,B,cat
1863,59,Male,cantabria,Libra,AB,dog
1864,25,Male,huelva,Cancer,A,cat
1865,19,Male,cadiz,Pisces,O,none
1866,56,Male,huesca,Aquarius,A,cat
1867,31,Male,teruel,Pisces,B,cat
1868,45,Male,valladolid,Leo,B,cat
1869,23,Male,malaga,Scorpio,A,cat
1870,18,Male,madrid,Gemini,B,cat
1871,43,Male,burgos,Pisces,B,none
1872,56,Male,castellon,Taurus,A,dog
1873,43,Male,cadiz,Libra,O,none
1874,64,Male,pontevedra,Aries,AB,cat
1875,67,Male,caceres,Taurus,B,cat
1876,63,Male,barcelona,Sagittarius,A,cat
